IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME ,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0003_00922,Letter-final external,,"Duderstadt, James J.",,2015,1996-06-28,,jjd1456.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00923,Letter-final internal,,"Duderstadt, James J.",,2015,1996-06-13,,jjd1456.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00924,Letter-final internal,,"Duderstadt, James J.",,2015,1996-06-13,,jjd1457.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00925,Life After copy,,"Duderstadt, James J.",,2015,1996-05-09,,jjd1457.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00926,Life After copy,,"Duderstadt, James J.",,2015,1996-05-09,,jjd1458.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00927,Medallion Inscription,,"Duderstadt, James J.",,2015,1996-05-02,,jjd1458.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00928,Medallion Inscription,,"Duderstadt, James J.",,2015,1996-05-02,,jjd1459.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00929,Medallion List,,"Duderstadt, James J.",,2015,1996-05-02,,jjd1459.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00930,Medallion List,,"Duderstadt, James J.",,2015,1996-05-02,,jjd1460.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00931,Media Union Dedication,,"Duderstadt, James J.",,2015,1996-06-21,,jjd1460.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00932,Media Union Dedication,,"Duderstadt, James J.",,2015,1996-06-21,,jjd1462.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00933,Media Union Dedication,,"Duderstadt, James J.",,2015,1996-06-21,,jjd1462.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00934,Media Union Dedication,,"Duderstadt, James J.",,2015,1996-06-21,,jjd1463.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00935,Media Union Dedication,,"Duderstadt, James J.",,2015,1996-06-21,,jjd1463.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00936,Media Union Dedication,,"Duderstadt, James J.",,2015,1996-06-21,,jjd1472.doc,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00937,Digital Librarians,,"Duderstadt, James J.",,2015,1996-05-16,,jjd1472.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00938,Digital Librarians,,"Duderstadt, James J.",,2015,1996-05-16,,jjd1474.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00939,10-10 Approp%All Funds color,,"Duderstadt, James J.",,2015,1996-05-24,,jjd1474.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00940,10-12 ChgMix% color,,"Duderstadt, James J.",,2015,1996-05-24,,jjd1475.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00941,10-15 All Funds color,,"Duderstadt, James J.",,2015,1996-05-24,,jjd1476.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00942,10-17 Approp%OpBud color,,"Duderstadt, James J.",,2015,1996-05-24,,jjd1477.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00943,10-3 Approp/FYES color,,"Duderstadt, James J.",,2015,1996-05-24,,jjd1478.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00944,10-9 Approp&All Fund$ color,,"Duderstadt, James J.",,2015,1996-05-24,,jjd1479.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00945,12-2 Private Giving color,,"Duderstadt, James J.",,2015,1996-05-28,,jjd1480.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00946,12-3 Endowed Chairs color,,"Duderstadt, James J.",,2015,1996-05-28,,jjd1481.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00947,12-4 Campaign Goals color,,"Duderstadt, James J.",,2015,1996-05-31,,jjd1482.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00948,13-1 Endowment color,,"Duderstadt, James J.",,2015,1996-05-28,,jjd1483.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00949,13-2 $Invested color,,"Duderstadt, James J.",,2015,1996-05-30,,jjd1484.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00950,15-1 Intn Students color,,"Duderstadt, James J.",,2015,1996-05-28,,jjd1485.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00951,16-1 Royalty Revenue color,,"Duderstadt, James J.",,2015,1996-05-28,,jjd1486.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00952,2-10 Tuition color,,"Duderstadt, James J.",,2015,1996-05-20,,jjd1487.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00953,2-10 Tuition color,,"Duderstadt, James J.",,2015,1996-05-20,,jjd1487.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00954,2-12 RelatTuition color,,"Duderstadt, James J.",,2015,1996-05-20,,jjd1488.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00955,2-12 RelatTuition color,,"Duderstadt, James J.",,2015,1996-05-20,,jjd1488.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00956,2-13 FinAid Comp color,,"Duderstadt, James J.",,2015,1996-05-28,,jjd1489.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00957,2-15 GF FinAid color,,"Duderstadt, James J.",,2015,1996-05-28,,jjd1490.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00958,3-10 APPrivates color,,"Duderstadt, James J.",,2015,1996-05-29,,jjd1491.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00959,3-11 ProfPublics color,,"Duderstadt, James J.",,2015,1996-05-29,,jjd1492.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00960,3-12 ProfPrivate color,,"Duderstadt, James J.",,2015,1996-05-29,,jjd1493.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00961,3-7 aPPublics color,,"Duderstadt, James J.",,2015,1996-05-20,,jjd1494.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00962,3-7 aPPublics color,,"Duderstadt, James J.",,2015,1996-05-20,,jjd1494.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00963,3-8 aPPrivates color,,"Duderstadt, James J.",,2015,1996-05-30,,jjd1495.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00964,3-9 APPublics color,,"Duderstadt, James J.",,2015,1996-05-29,,jjd1496.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00965,5-1 Research $ color,,"Duderstadt, James J.",,2015,1996-05-29,,jjd1497.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00966,5-1 Research $ color,,"Duderstadt, James J.",,2015,1996-05-29,,jjd1498.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00967,6-1 MinStudents color,,"Duderstadt, James J.",,2015,1996-05-30,,jjd1498.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00968,6-1 MinStudents color,,"Duderstadt, James J.",,2015,1996-05-30,,jjd1499.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00969,6-13 AfAm GradRates color,,"Duderstadt, James J.",,2015,1996-05-31,,jjd1499.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00970,6-17 MinUGDegrees color,,"Duderstadt, James J.",,2015,1996-05-30,,jjd1500.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00971,6-17 MinUGDegrees color,,"Duderstadt, James J.",,2015,1996-05-30,,jjd1501.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00972,6-19 MinMADegrees color,,"Duderstadt, James J.",,2015,1996-05-30,,jjd1501.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00973,6-19 MinMADegrees color,,"Duderstadt, James J.",,2015,1996-05-30,,jjd1502.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00974,6-21 MinProfDegrees color,,"Duderstadt, James J.",,2015,1996-05-30,,jjd1502.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00975,6-23 MinPhDDegrees color,,"Duderstadt, James J.",,2015,1996-05-23,,jjd1503.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00976,6-23 MinPhDDegrees color,,"Duderstadt, James J.",,2015,1996-05-23,,jjd1504.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00977,6-24 MinGradFellows color,,"Duderstadt, James J.",,2015,1996-05-23,,jjd1504.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00978,6-24 MinGradFellows color,,"Duderstadt, James J.",,2015,1996-05-23,,jjd1505.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00979,6-25 MinFaculty color,,"Duderstadt, James J.",,2015,1996-05-23,,jjd1505.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00980,6-26 AfAm Faculty color,,"Duderstadt, James J.",,2015,1996-05-23,,jjd1506.xls,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
9811_0003_00981,6-26 AfAm Faculty color,,"Duderstadt, James J.",,2015,1996-05-23,,jjd1507.pdf,,Office Documents,Collection is open for research.,2015-12-04,Copyright has been transferred to the Regents of the University of Michigan.,en_US
