ORIGINAL,uri
"Sluis, Jost.",/agents/people/17630
"Small, Irwin A.",/agents/people/17631
"Smathers, William H.",/agents/people/17632
"Smelser, Neil J.",/agents/people/17633
"Smiley, Monica.",/agents/people/17634
"Smith, Alene.",/agents/people/17635
"Smith, Christine Shoecraft.",/agents/people/17636
"Smith, Clyde.",/agents/people/17637
"Smith, Dalene.",/agents/people/17638
"Smith, Dennis V.",/agents/people/17639
"Smith, Doris Ann.",/agents/people/17640
"Smith, Elna M.",/agents/people/17641
"Smith, Emerson R.",/agents/people/17642
"Smith, Frederick.",/agents/people/17643
"Smith, Glanville.",/agents/people/17644
"Smith, Goff.",/agents/people/17645
"Smith, Gordon W.",/agents/people/17646
"Smith, Grace.",/agents/people/17647
"Smith, Harold J.",/agents/people/17648
"Smith, Hazel Littlefield.",/agents/people/17649
"Smith, Henry D.",/agents/people/17650
"Smith, Humphrey Henry Howland Crapo.",/agents/people/17651
"Smith, James Fairbairn.",/agents/people/17652
"Smith, Jim.",/agents/people/17653
"Smith, L. Z.",/agents/people/17654
"Smith, Lucy Ann.",/agents/people/17655
"Smith, Mark W.",/agents/people/17656
"Smith, Pringle.",/agents/people/17657
"Smith, Robert R.",/agents/people/17658
"Smith, Roberta Holland.",/agents/people/17659
"Smith, Russell Andrew.",/agents/people/17660
"Smith, Sara Browne.",/agents/people/17661
"Smith, Talbot.",/agents/people/17662
"Smits, Lee J.",/agents/people/17663
"Snyder, George.",/agents/people/17664
"So, Sara Armstrong.",/agents/people/17665
"Sobel, Morton J.",/agents/people/17666
"Solana, Javier.",/agents/people/17667
"Solomis, Alexis.",/agents/people/17668
"Solomon, Samuel R.",/agents/people/17669
"Sorensen, Theodore C.",/agents/people/17670
"Sorenson, Theodore C.",/agents/people/17671
"Sosnowksi, John B.",/agents/people/17672
"Soules, Aline.",/agents/people/17673
"South, Lloyd V.",/agents/people/17674
"Southard, Earl.",/agents/people/17675
"Southwell, Harry.",/agents/people/17676
"Southwick, Arthur F.",/agents/people/17677
"Spann, Ray.",/agents/people/17678
"Sparrow, Nan.",/agents/people/17679
"Spencer, Bradley.",/agents/people/17680
"Spencer, Sheldon.",/agents/people/17681
"Sperberg, Lester.",/agents/people/17682
"Spielman, Eda.",/agents/people/17683
"Spina, Tony.",/agents/people/17684
"Spivak, Lawrence Edmund.",/agents/people/17685
"Spooner, C. Willett (collector).",/agents/people/17686
"Spurr, Stephen Hopkins.",/agents/people/17687
"Squier, Nina A. La Barge.",/agents/people/17688
"Squier, Theodore L.",/agents/people/17689
"St. Antoine, Theodore J.",/agents/people/17690
"St. Marie, Buffy.",/agents/people/17691
"Stack, Jack M.",/agents/people/17692
"Stadsklev, C. O.",/agents/people/17693
"Staebler, Burnette.",/agents/people/17694
"Stage, Jesse H.",/agents/people/17695
"Stair, W. D.",/agents/people/17696
"Stapleton, Syd.",/agents/people/17697
"Stark, Joan S.",/agents/people/17698
"Stark, Lloyd C.",/agents/people/17699
"Starkie, Enid.",/agents/people/17700
"Stasheff, Edward.",/agents/people/17701
"Stearns, Edwin.",/agents/people/17702
"Steeb, Lloyd.",/agents/people/17703
"Steeh, George C.",/agents/people/17704
"Steele, John Dutton.",/agents/people/17705
"Steere, Isaac.",/agents/people/17706
"Steffe, Leah Bolgos.",/agents/people/17707
"Stein, Clarence S.",/agents/people/17708
"Stein, Eric A.",/agents/people/17709
"Stein, Eric.",/agents/people/17710
"Stella, Frank D.",/agents/people/17711
"Stempfle, Gregory",/agents/people/17712
"Steneck, Nicholas H.",/agents/people/17713
"Stephan, Max Paul.",/agents/people/17714
"Stephen, John.",/agents/people/17715
"Stephens, E. W.",/agents/people/17716
"Stephens, James.",/agents/people/17717
"Stephens, Yvonne.",/agents/people/17718
"Stephenson, Joe.",/agents/people/17719
"Stepp, Marc.",/agents/people/17720
"Sterling, Edward Boker.",/agents/people/17721
"Sterling, Louis T.",/agents/people/17722
"Stevens, Frederic B.",/agents/people/17723
"Stevens, Mark Chancellor.",/agents/people/17724
"Stevens, Roy.",/agents/people/17725
"Stevens, Wystan.",/agents/people/17726
"Stevenson, Louise Destler.",/agents/people/17727
"Stewart, Cynthia Jean.",/agents/people/17728
"Stewart, Donald C.",/agents/people/17729
"Stewart, H. P. (Hladia Porter)",/agents/people/17730
"Stewart, Mary.",/agents/people/17731
"Stewart, Patricia L.",/agents/people/17732
"Stiles, John R.",/agents/people/17733
"Stillman, Sara",/agents/people/17734
"Stockton, Ronald R.",/agents/people/17735
"Stockton, Thomas R.",/agents/people/17736
"Stoffel, Joseph H.",/agents/people/17737
"Stokes, Donald E.",/agents/people/17738
"Stolper, Wolfgang F.",/agents/people/17739
"Stone, Hiram.",/agents/people/17740
"Stoner, Claude Thomas",/agents/people/17741
"Stoner, George W.",/agents/people/17742
"Storey, Alfred W.",/agents/people/17743
"Storms, Daniel Edward.",/agents/people/17744
"Storrow, Helen Osborne.",/agents/people/17745
"Stough, Irvin K.",/agents/people/17746
"Stracciari, Riccardo.",/agents/people/17747
"Straight, Michael Whitney.",/agents/people/17748
"Stratton, Thomas F.",/agents/people/17749
"Stratton, William B.",/agents/people/17750
"Straus, Nathan.",/agents/people/17751
"Strickland, Walter.",/agents/people/17752
"Stringfellow, William.",/agents/people/17753
"Strodtman, Linda K.",/agents/people/17754
"Stross, Allen.",/agents/people/17755
"Strube, William P.",/agents/people/17756
"Studlar, Gaylyn.",/agents/people/17757
"Stunyo, Jeanne.",/agents/people/17758
"Sturgis, William S.",/agents/people/17759
"Styan, J. L.",/agents/people/17760
"Sudarkasa, Niara.",/agents/people/17761
"Sugden, Howard.",/agents/people/17762
"Sullivan, Carol.",/agents/people/17763
"Sullivan, William M.",/agents/people/17764
"Summers, Halton W.",/agents/people/17765
"Sundwall, Mary.",/agents/people/17766
"Sussman, Alfred S.",/agents/people/17767
"Sutherland, R. S.",/agents/people/17768
"Sutter, William F.",/agents/people/17769
"Swain, Edith L.",/agents/people/17770
"Swain, Henry H.",/agents/people/17771
"Swaine, Jessie.",/agents/people/17772
"Swainson, Alice.",/agents/people/17773
"Swanson, Carl A.",/agents/people/17774
"Swegles, Edward Cyrus.",/agents/people/17775
"Swets, Seymour.",/agents/people/17776
"Swift, Wesley.",/agents/people/17777
"Sykes, W. L.",/agents/people/17778
"Symon, Charles",/agents/people/17779
"Szady, Sheryl Marie.",/agents/people/17780
"Tackman, Mildred.",/agents/people/17781
"Takai, Shigeo William.",/agents/people/17782
"Talbert, Edward.",/agents/people/17783
"Talgø, Elisabeth Holden.",/agents/people/17784
"Tampon, Casimera.",/agents/people/17785
"Tanner, Andrew W.",/agents/people/17786
"Tanner, Helen Hornbeck",/agents/people/17787
"Tappan, Julia Livingston.",/agents/people/17788
"Tarbell, Jim.",/agents/people/17789
"Tashian, Jeanne.",/agents/people/17790
"Taube, Skip.",/agents/people/17791
"Taubman, A. Alfred.",/agents/people/17792
"Taylor, Earsley.",/agents/people/17793
"Taylor, Elizabeth Ann Gurney.",/agents/people/17794
"Taylor, Helen M.",/agents/people/17795
"Taylor, Philo.",/agents/people/17796
"Taylor, Ralph Wendell.",/agents/people/17797
"Taylor, Sam C.",/agents/people/17798
"Taylor, Telford.",/agents/people/17799
"Taylor, Wallace.",/agents/people/17800
"Teachout, John.",/agents/people/17801
"Teahan, William.",/agents/people/17802
"Tealdi, Aubrey.",/agents/people/17803
"Teeri, James.",/agents/people/17804
"Tejada, Irene.",/agents/people/17805
"Ten Eyck, Anthony.",/agents/people/17806
"Tenney, Jack B.",/agents/people/17807
"Tenny, Mark Wayland.",/agents/people/17808
"Tennyson, Katharine.",/agents/people/17809
"Teoli, Alfred.",/agents/people/17810
"TerHorst, Jerald F.",/agents/people/17811
"Terminiello, Arthur W.",/agents/people/17812
"Terry, Janice J.",/agents/people/17813
"Tevebaugh, John.",/agents/people/17814
"Thayer, S. B.",/agents/people/17815
"Thodis, John G.",/agents/people/17816
"Thom, Robert A.",/agents/people/17817
"Thomas, Danny.",/agents/people/17818
"Thomas, Emma Mattoon.",/agents/people/17819
"Thomas, Jesse O.",/agents/people/17820
"Thomas, Jonathan.",/agents/people/17821
"Thomas, Stanton Brown.",/agents/people/17822
"Thompson, Charlie.",/agents/people/17823
"Thompson, George.",/agents/people/17824
"Thompson, Harold R.",/agents/people/17825
"Thompson, Hunter S.",/agents/people/17826
"Thompson, Richard W.",/agents/people/17827
"Thomson, J. A.",/agents/people/17828
"Thoreson, Leonard.",/agents/people/17829
"Thornthwaite, Fred.",/agents/people/17830
"Thurber, Gene.",/agents/people/17831
"Tibbs, Chrystal G.",/agents/people/17832
"Tice, Carol H.",/agents/people/17833
"Tinkham, Ralph Russell.",/agents/people/17834
"Tisch, Robert.",/agents/people/17835
"Tissier, L.",/agents/people/17836
"Tobin, Daniel J.",/agents/people/17837
"Todd, Fred P.",/agents/people/17838
"Todd, J. Beecher.",/agents/people/17839
"Todd, J. Liberty.",/agents/people/17840
"Todd, Willie.",/agents/people/17841
"Tolstoy, Ilga.",/agents/people/17842
"Tomlinson, Mathew.",/agents/people/17843
"Toncray, Richard.",/agents/people/17844
"Topping, Daniel J.",/agents/people/17845
"Torres, Emmanuel.",/agents/people/17846
"Tower, Angelo Emery.",/agents/people/17847
"Towsley, Harry A.",/agents/people/17848
"Trammell, Dausie W.",/agents/people/17849
"Trapido, Harold.",/agents/people/17850
"Trautman, Paul R.",/agents/people/17851
"Traver, Aileen.",/agents/people/17852
"Traxinger, Deb.",/agents/people/17853
"Traxler, Robert.",/agents/people/17854
"Trent, Lucia.",/agents/people/17855
"Trimberger, Frank P.",/agents/people/17856
"Trippe, Matthew J.",/agents/people/17857
"Trombley, Edward.",/agents/people/17858
"Trotman, Alex J.",/agents/people/17859
"Trowbridge, C. A.",/agents/people/17860
"Troyer, Laird J.",/agents/people/17861
"Tubbs, Lyman.",/agents/people/17862
"Tumaeder, Candido.",/agents/people/17863
"Tunell, George Gerard.",/agents/people/17864
"Tuomy, Thomas Kearney.",/agents/people/17865
"Turner, Doris.",/agents/people/17866
"Turner, James.",/agents/people/17867
"Turner, William F.",/agents/people/17868
"Tuttle, Mildred L.",/agents/people/17869
"Twente, John W.",/agents/people/17870
"Twining, Robert",/agents/people/17871
"Tydings, Millard E.",/agents/people/17872
"Tyler, Dorothy.",/agents/people/17873
"Tyner, Paul.",/agents/people/17874
"Tyroler, Charles.",/agents/people/17875
"Udall, Morris K.",/agents/people/17876
"Udall, Stewart L.",/agents/people/17877
"Ulrich, Fred.",/agents/people/17878
"Unangst, Joel.",/agents/people/17879
"Underwood, W. A.",/agents/people/17880
"Upatnieks, Juris.",/agents/people/17881
"Updike, John.",/agents/people/17882
"Upjohn, E. Gifford.",/agents/people/17883
"Upjohn, James T.",/agents/people/17884
"Upjohn, William E.",/agents/people/17885
"Urban, Otto.",/agents/people/17886
"Urbistondo, Macario.",/agents/people/17887
"Vail, Aaron.",/agents/people/17888
"Vakalo, Kathleen L.",/agents/people/17889
"Valbin, Joseph.",/agents/people/17890
"Van Arnem, Heidi.",/agents/people/17891
"Van Artsdalen, Ervin R.",/agents/people/17892
"Van Buren, Anson DePuy.",/agents/people/17893
"Van Coevering, Jack.",/agents/people/17894
"Van der Velde, Jack C.",/agents/people/17895
"Van Houweling, Douglas E.",/agents/people/17896
"Van Meter, Margie J.",/agents/people/17897
"Van Pelt, George W.",/agents/people/17898
"Van Peursem, George M.",/agents/people/17899
"Van Poperin, Joan.",/agents/people/17900
"Van Schaick, Louis J.",/agents/people/17901
"Van Shaick, Louis J.",/agents/people/17902
"Van Tyne, Helen Belfield Bates.",/agents/people/17903
"Van Tyne, Isabel.",/agents/people/17904
"Van Urk, Thomas.",/agents/people/17905
"Van Valin, Amos.",/agents/people/17906
"Van ver Velde, Jack",/agents/people/17907
"Van Wagoner, Murray.",/agents/people/17908
"Van Wylen, Gordon John.",/agents/people/17909
"Van Zoeren, Jay.",/agents/people/17910
"Van Zoeren, Tom",/agents/people/17911
"Vandenberg, William C.",/agents/people/17912
"Vander Veen, Arand.",/agents/people/17913
"Vander Woude, Florence.",/agents/people/17914
"Vander Zee, A.",/agents/people/17915
"Vanderbilt, Neil.",/agents/people/17916
"Vandercook, Roy C.",/agents/people/17917
"VanderLaan, Robert.",/agents/people/17918
"VanOstenburg, Neal.",/agents/people/17919
"Vargas, George.",/agents/people/17920
"Varner, Nellie M.",/agents/people/17921
"Varonich, Linda.",/agents/people/17922
"Vasey, Wayne.",/agents/people/17923
"Vaughan, Harold M.",/agents/people/17924
"Vaughn, Jackie.",/agents/people/17925
"Vaughn, Marian.",/agents/people/17926
"Vaus, Jim.",/agents/people/17927
"Veering, Jan.",/agents/people/17928
"Veltman, Martinus.",/agents/people/17929
"VerMeulen, James.",/agents/people/17930
"Vess, Ray.",/agents/people/17931
"Vest, Charles M.",/agents/people/17932
"Vinovskis, Maris.",/agents/people/17933
"Vodrey, William Henry.",/agents/people/17934
"Vogel, Elvira.",/agents/people/17935
"Voght, Edward C.",/agents/people/17936
"Vollenhaven, C. V.",/agents/people/17937
"Vonnegut, Kurt.",/agents/people/17938
"Vose, George.",/agents/people/17939
"Wade, Chauncey C.",/agents/people/17940
"Wadsworth, A. S.",/agents/people/17941
"Wagman, Frederick H.",/agents/people/17942
"Wagner, Rudolph.",/agents/people/17943
"Wait, Clara Hadley.",/agents/people/17944
"Wait, William H. (William Henry)",/agents/people/17945
"Waldron, Robert E.",/agents/people/17946
"Walker, Charles I. (Charles Irish)",/agents/people/17947
"Walker, Jack L.",/agents/people/17948
"Walker, Mary.",/agents/people/17949
"Walker, Moses L.",/agents/people/17950
"Wallace, Richard J.",/agents/people/17951
"Wallace, W. Atwood.",/agents/people/17952
"Wallenberg, Raoul.",/agents/people/17953
"Waln, Nora.",/agents/people/17954
"Walsh, Frank R.",/agents/people/17955
"Walter, Erich Albert.",/agents/people/17956
"Walther, G. von.",/agents/people/17957
"Walton, Ivan.",/agents/people/17958
"Ward, Chester Charles.",/agents/people/17959
"Ward, Joann.",/agents/people/17960
"Ward, Lee J.",/agents/people/17961
"Ward, Robert Elmer.",/agents/people/17962
"Ware, Richard A. (Richard Anderson)",/agents/people/17963
"Warren, Charles.",/agents/people/17964
"Warshay, Diana.",/agents/people/17965
"Wasem, E.",/agents/people/17966
"Wasem, Ruth Ellen.",/agents/people/17967
"Washington, Forrester B.",/agents/people/17968
"Waterhouse, Frederick Herschel.",/agents/people/17969
"Waterman, Homer D.",/agents/people/17970
"Waterman, Margaret L.",/agents/people/17971
"Waters, D. R.",/agents/people/17972
"Waters, Martha.",/agents/people/17973
"Waters, Otis.",/agents/people/17974
"Watkins, Victor.",/agents/people/17975
"Watson, Albert G.",/agents/people/17976
"Watson, Andrew.",/agents/people/17977
"Watson, Annette Waite.",/agents/people/17978
"Watson, Maud E.",/agents/people/17979
"Watts, Frank B.",/agents/people/17980
"Waybright, Edgar.",/agents/people/17981
"Weatherly, Arthur.",/agents/people/17982
"Webber, Gordon.",/agents/people/17983
"Webber, Oscar--Homes and haunts.",/agents/people/17984
"Weber, Paul W.",/agents/people/17985
"Wechsler, Nancy.",/agents/people/17986
"Weed, Caroline.",/agents/people/17987
"Weeks, John W.",/agents/people/17988
"Wegman, Myron E.",/agents/people/17989
"Weigant, Lee.",/agents/people/17990
"Weikart, David P.",/agents/people/17991
"Weinberg, Adolph.",/agents/people/17992
"Weinberg, Gerhard L.",/agents/people/17993
"Weinberg, Max L.",/agents/people/17994
"Weinman, Richard.",/agents/people/17995
"Weinstein, Arnold.",/agents/people/17996
"Weiss, Janet A.",/agents/people/17997
"Weisskopf, Thomas E.",/agents/people/17998
"Welch, Robert.",/agents/people/17999
"Weltner, Charles Longstreet.",/agents/people/18000
"Welton, Alanson W.",/agents/people/18001
"Werling, Donn Paul.",/agents/people/18002
"Werner, Frederick.",/agents/people/18003
"Werner, Margretha.",/agents/people/18004
"Werner, William A.",/agents/people/18005
"Wertheimer, Barbara M.",/agents/people/18006
"Wertman, Bert F.",/agents/people/18007
"West, Russell.",/agents/people/18008
"Westerberg, Martha R.",/agents/people/18009
"Westerman, Fred.",/agents/people/18010
"Westerman, Leland.",/agents/people/18011
"Weston, J. W.",/agents/people/18012
"Wetherill, Samuel Price.",/agents/people/18013
"Weurth, Rose Allmendinger.",/agents/people/18014
"Wheat, Renville.",/agents/people/18015
"Wheeler, Basil.",/agents/people/18016
"Wheeler, Edith M.",/agents/people/18017
"Wheeler, Emma M.",/agents/people/18018
"Whitaker, Gilbert R.",/agents/people/18019
"White, Albert Easton",/agents/people/18020
"White, Alfred.",/agents/people/18021
"White, B. Joseph.",/agents/people/18022
"White, Joseph B.",/agents/people/18023
"White, Mary P.",/agents/people/18024
"White, Maxine Irwin.",/agents/people/18025
"White, Myrtle E.",/agents/people/18026
"White, Opal Tanner.",/agents/people/18027
"White, William C.",/agents/people/18028
"Whitehead, Edward.",/agents/people/18029
"Whitehead, Nellie Wilson.",/agents/people/18030
"Whitfield, C. P.",/agents/people/18031
"Whitney, Clarence J.",/agents/people/18032
"Whittemore, W. Frank.",/agents/people/18033
"Whittier, Mathew Franklin.",/agents/people/18034
"Wholihan, Timothy W.",/agents/people/18035
"Wiatrak, Ken.",/agents/people/18036
"Wicha, Max S.",/agents/people/18037
"Wichers, W. C. (Willard C.)",/agents/people/18038
"Wieffenbach, Albert C.",/agents/people/18039
"Wiencek, Ruth.",/agents/people/18040
"Wiener, Richard.",/agents/people/18041
"Wier, E. G.",/agents/people/18042
"Wilcox, Orland B.",/agents/people/18043
"Wild, George.",/agents/people/18044
"Wilder, Theodore Stanley.",/agents/people/18045
"Wilkinson, Warren S.",/agents/people/18046
"Willcox, Orlando B.",/agents/people/18047
"Williams, Benedict.",/agents/people/18048
"Williams, Frank.",/agents/people/18049
"Williams, Harrison A.",/agents/people/18050
"Williams, Jasper.",/agents/people/18051
"Williams, Joseph W.",/agents/people/18052
"Williams, Lucy V.",/agents/people/18053
"Williams, R. E. O. (Robert Evan Owen)",/agents/people/18054
"Williams, Ralph G.",/agents/people/18055
"Williams, Ralph.",/agents/people/18056
"Williams, Roy L.",/agents/people/18057
"Wilson, Betty Douglas.",/agents/people/18058
"Wilson, Charles Carroll.",/agents/people/18059
"Wilson, George.",/agents/people/18060
