IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,RELATIVE_PATH,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0001_0025,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Chemistry Dedication II",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Chemistry Dedication II|\9811_0001\data\original-records\1989-1990 Speeches\Chemistry Dedication II_bhl-7403a407.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0033,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Cranbrook Talk",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Cranbrook Talk|\9811_0001\data\original-records\1989-1990 Speeches\Cranbrook Talk_bhl-0831c221.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0034,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Current Draft",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Current Draft|\9811_0001\data\original-records\1989-1990 Speeches\Current Draft_bhl-15d70e0c.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0048,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - FXB Talk",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\FXB Talk|\9811_0001\data\original-records\1989-1990 Speeches\FXB Talk_bhl-61bdeb34.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0049,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - GM Spirit Awards_",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\GM Spirit Awards_|\9811_0001\data\original-records\1989-1990 Speeches\GM Spirit Awards__bhl-3c1db400.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0052,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Hartford Sermon 2.0act",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Hartford Sermon 2.0act|\9811_0001\data\original-records\1989-1990 Speeches\Hartford Sermon 2.0act_bhl-8af008b3.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0057,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Intern Forum 9_89",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Intern Forum 9_89|\9811_0001\data\original-records\1989-1990 Speeches\Intern Forum 9_89_bhl-e48c5773.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0059,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - K-12 Education 1.0",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\K-12 Education 1.0|\9811_0001\data\original-records\1989-1990 Speeches\K-12 Education 1.0_bhl-e377dd86.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0082,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - MLK Closing 1_15_",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\MLK Closing 1_15_|\9811_0001\data\original-records\1989-1990 Speeches\MLK Closing 1_15__bhl-ba0d25c3.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0083,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - MLK Welcome 1_14",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\MLK Welcome 1_14|\9811_0001\data\original-records\1989-1990 Speeches\MLK Welcome 1_14_bhl-4e2721b6.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0088,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - NSF TR 1.0",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\NSF TR 1.0|\9811_0001\data\original-records\1989-1990 Speeches\NSF TR 1.0_bhl-74203c7b.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0094,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - PAC-June-90 MORE 3.0",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\PAC-June-90 MORE 3.0|\9811_0001\data\original-records\1989-1990 Speeches\PAC-June-90 MORE 3.0_bhl-15cd205e.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0097,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - PC Forum-Detroit",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\PC Forum-Detroit|\9811_0001\data\original-records\1989-1990 Speeches\PC Forum-Detroit_bhl-f4798b52.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0098,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Pres Club - 10_89",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Pres Club - 10_89|\9811_0001\data\original-records\1989-1990 Speeches\Pres Club - 10_89_bhl-e40a5971.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0100,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Pres Council Forum-14 pt",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Pres Council Forum-14 pt|\9811_0001\data\original-records\1989-1990 Speeches\Pres Council Forum-14 pt_bhl-17a6e1e5.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0105,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Rackham_",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Rackham_|\9811_0001\data\original-records\1989-1990 Speeches\Rackham__bhl-4165775b.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0115,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Solar Car_",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Solar Car_|\9811_0001\data\original-records\1989-1990 Speeches\Solar Car__bhl-02548038.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0116,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - State of Univ. l0_2_89",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\State of Univ. l0_2_89|\9811_0001\data\original-records\1989-1990 Speeches\State of Univ. l0_2_89_bhl-6518a350.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0122,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Talk Ideas--9_89",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Talk Ideas--9_89|\9811_0001\data\original-records\1989-1990 Speeches\Talk Ideas--9_89_bhl-334d2d31.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0124,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - Teaching vs. Research",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\Teaching vs. Research|\9811_0001\data\original-records\1989-1990 Speeches\Teaching vs. Research_bhl-2c7d7d51.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0127,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1989-1990 Speeches - TvsR Notes",,"Duderstadt, James J.",,undated,2015,undated,\9811_0001\data\original-records\1989-1990 Speeches\TvsR Notes|\9811_0001\data\original-records\1989-1990 Speeches\TvsR Notes_bhl-ee745510.pdf,Original file|Preservation copy ,Office Documents,Collection is open for research.,12/17/2015,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0226,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - ASB-5_21",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\ASB-5_21.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0231,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Devel-6_30",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Devel-6_30.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0238,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - High Tech-3_87",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\High Tech-3_87.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0243,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - MedSch-4_6",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\MedSch-4_6.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0254,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - StrFnd-5_19",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\StrFnd-5_19.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0259,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1986-1987 Ideas - Yale-10_30",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1986-1987 Ideas\Yale-10_30.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0261,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - AAAC-9_9",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\AAAC-9_9.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0270,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - Emeritus-6_87",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\Emeritus-6_87.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0271,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - Fleming 11_87",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\Fleming 11_87.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0281,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - Reunion-6_87",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\Reunion-6_87.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0283,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - Sen Assem - 5_87",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\Sen Assem - 5_87.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0284,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1987-1988 Ideas - Shapiro 11_87",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1987-1988 Ideas\Shapiro 11_87.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0297,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1988-1989 Ideas - DMB Meeting-11_15",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1988-1989 Ideas\DMB Meeting-11_15.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0300,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1988-1989 Ideas - EO Issues-1_89",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1988-1989 Ideas\EO Issues-1_89.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_0301,"Digital Documents - University of Michigan Presidency, 1986-1997 - Idea Files - 1988-1989 Ideas - EV Conf",,"Duderstadt, James J.",,undated,2015,undated,"\9811_0001\data\original-records\duderstadt, j_\Electronic Documentation_\Idea Files_\1988-1989 Ideas\EV Conf.txt",,Office Documents,"[ER Restricted until July 1, 2030]",7/1/2030,Copyright has been transferred to the Regents of the University of Michigan.,en
